sound_map,pc_1based,midi_program_0based,drum_set_name,midi_note,manual_region,gm_core_35_81,raw_label,resolved_name,inherited_from_pc1,no_sound,exc_group,two_voice,rnd,left_marker,source_manual_page,source_status
SC-8820,1,0,STANDARD 1,127,extended_0_21_95_127,False,House Snare 2,House Snare 2,False,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,0,extended_0_21_95_127,False,←,Standard 1 Kick 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,1,extended_0_21_95_127,False,←,Standard 1 Kick 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,2,extended_0_21_95_127,False,←,Standard 2 Kick 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,3,extended_0_21_95_127,False,←,Standard 2 Kick 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,4,extended_0_21_95_127,False,←,Kick Drum 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,5,extended_0_21_95_127,False,←,Kick Drum 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,6,extended_0_21_95_127,False,←,Jazz Kick 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,7,extended_0_21_95_127,False,←,Jazz Kick 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,8,extended_0_21_95_127,False,←,Room Kick 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,9,extended_0_21_95_127,False,←,Room Kick 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,10,extended_0_21_95_127,False,←,Power Kick 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,11,extended_0_21_95_127,False,←,Power Kick 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,12,extended_0_21_95_127,False,←,Electric Kick 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,13,extended_0_21_95_127,False,←,Electric Kick 1,True,False,,True,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,14,extended_0_21_95_127,False,←,TR-808 Kick,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,15,extended_0_21_95_127,False,←,TR-909 Kick,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,16,extended_0_21_95_127,False,←,Dance Kick,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,17,extended_0_21_95_127,False,←,Voice One,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,18,extended_0_21_95_127,False,←,Voice Two,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,19,extended_0_21_95_127,False,←,Voice Three,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,20,extended_0_21_95_127,False,Standard 1 Kick 2 *,Standard 1 Kick 2,False,False,,True,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,21,extended_0_21_95_127,False,Standard 1 Kick 1 *,Standard 1 Kick 1,False,False,,True,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,22,main_22_94,False,←,MC-500 Beep 1,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,23,main_22_94,False,←,MC-500 Beep 2,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,24,main_22_94,False,←,Concert SD,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,25,main_22_94,False,←,Snare Roll,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,26,main_22_94,False,Finger Snap,Finger Snap,False,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,27,main_22_94,False,←,High Q,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,28,main_22_94,False,←,Slap,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,29,main_22_94,False,←,Scratch Push,True,False,7,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,30,main_22_94,False,←,Scratch Pull,True,False,7,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,31,main_22_94,False,←,Sticks,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,32,main_22_94,False,←,Square Click,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,33,main_22_94,False,←,Metronome Click,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,34,main_22_94,False,←,Metronome Bell,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,35,main_22_94,True,Room Kick 2,Room Kick 2,False,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,36,main_22_94,True,Room Kick 1 *,Room Kick 1,False,False,,True,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,37,main_22_94,True,←,Side Stick,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,38,main_22_94,True,Room Snare 1,Room Snare 1,False,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,39,main_22_94,True,Hand Clap,Hand Clap,False,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,40,main_22_94,True,Room Snare 2,Room Snare 2,False,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,41,main_22_94,True,Room Low Tom 2 *,Room Low Tom 2,False,False,,True,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,42,main_22_94,True,Room Closed Hi-Hat 3 [EXC1],Room Closed Hi-Hat 3,False,False,1,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,43,main_22_94,True,Room Low Tom 1 *,Room Low Tom 1,False,False,,True,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,44,main_22_94,True,Pedal Hi-Hat [EXC1],Pedal Hi-Hat,False,False,1,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,45,main_22_94,True,Room Mid Tom 2 *,Room Mid Tom 2,False,False,,True,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,46,main_22_94,True,Room Open Hi-Hat 3 [EXC1],Room Open Hi-Hat 3,False,False,1,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,47,main_22_94,True,Room Mid Tom 1 *,Room Mid Tom 1,False,False,,True,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,48,main_22_94,True,Room High Tom 2 *,Room High Tom 2,False,False,,True,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,49,main_22_94,True,Room Crash Cymbal,Room Crash Cymbal,False,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,50,main_22_94,True,Room High Tom 1 *,Room High Tom 1,False,False,,True,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,51,main_22_94,True,Room Ride Cymbal,Room Ride Cymbal,False,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,52,main_22_94,True,←,Chinese Cymbal,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,53,main_22_94,True,Room Ride Bell,Room Ride Bell,False,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,54,main_22_94,True,←,Tambourine,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,55,main_22_94,True,←,Splash Cymbal,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,56,main_22_94,True,←,Cowbell,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,57,main_22_94,True,←,Crash Cymbal 2,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,58,main_22_94,True,←,Vibra-slap,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,59,main_22_94,True,←,Ride Cymbal 2,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,60,main_22_94,True,←,High Bongo,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,61,main_22_94,True,←,Low Bongo,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,62,main_22_94,True,←,Mute High Conga,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,63,main_22_94,True,←,Open High Conga,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,64,main_22_94,True,←,Low Conga,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,65,main_22_94,True,←,High Timbale,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,66,main_22_94,True,←,Low Timbale,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,67,main_22_94,True,←,High Agogo,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,68,main_22_94,True,←,Low Agogo,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,69,main_22_94,True,←,Cabasa,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,70,main_22_94,True,←,Maracas,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,71,main_22_94,True,←,Short High Whistle,True,False,2,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,72,main_22_94,True,←,Long Low Whistle,True,False,2,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,73,main_22_94,True,←,Short Guiro,True,False,3,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,74,main_22_94,True,←,Long Guiro,True,False,3,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,75,main_22_94,True,←,Claves,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,76,main_22_94,True,←,High Wood Block,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,77,main_22_94,True,←,Low Wood Block,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,78,main_22_94,True,←,Mute Cuica,True,False,4,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,79,main_22_94,True,←,Open Cuica,True,False,4,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,80,main_22_94,True,←,Mute Triangle,True,False,5,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,81,main_22_94,True,←,Open Triangle,True,False,5,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,82,main_22_94,False,←,Shaker,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,83,main_22_94,False,←,Jingle Bell,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,84,main_22_94,False,←,Bell Tree,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,85,main_22_94,False,←,Castanets,True,False,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,86,main_22_94,False,←,Mute Surdo,True,False,6,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,87,main_22_94,False,←,Open Surdo,True,False,6,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,88,main_22_94,False,←,Applause 2,True,False,,True,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,89,main_22_94,False,---,,False,True,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,90,main_22_94,False,---,,False,True,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,91,main_22_94,False,---,,False,True,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,92,main_22_94,False,---,,False,True,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,93,main_22_94,False,---,,False,True,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,94,main_22_94,False,---,,False,True,,False,False,False,65,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,95,extended_0_21_95_127,False,Standard 1 Snare 1 *,Standard 1 Snare 1,False,False,,True,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,96,extended_0_21_95_127,False,Standard 1 Snare 2,Standard 1 Snare 2,False,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,97,extended_0_21_95_127,False,←,Standard 1 Snare1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,98,extended_0_21_95_127,False,←,Standard 1 Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,99,extended_0_21_95_127,False,←,Standard 2 Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,100,extended_0_21_95_127,False,←,Standard 2 Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,101,extended_0_21_95_127,False,←,Snare Drum 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,102,extended_0_21_95_127,False,←,Standard 1 Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,103,extended_0_21_95_127,False,←,Standard 1 Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,104,extended_0_21_95_127,False,←,Standard 1 Snare 3,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,105,extended_0_21_95_127,False,←,Jazz Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,106,extended_0_21_95_127,False,←,Jazz Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,107,extended_0_21_95_127,False,←,Room Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,108,extended_0_21_95_127,False,←,Room Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,109,extended_0_21_95_127,False,←,Power Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,110,extended_0_21_95_127,False,←,Power Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,111,extended_0_21_95_127,False,←,Gated Snare,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,112,extended_0_21_95_127,False,←,Dance Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,113,extended_0_21_95_127,False,←,Dance Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,114,extended_0_21_95_127,False,←,Disco Snare,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,115,extended_0_21_95_127,False,←,Electric Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,116,extended_0_21_95_127,False,←,Electric Snare,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,117,extended_0_21_95_127,False,←,Electric Snare 3,True,False,,True,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,118,extended_0_21_95_127,False,←,TR-707 Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,119,extended_0_21_95_127,False,←,TR-808 Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,120,extended_0_21_95_127,False,←,TR-808 Snare 2,True,False,,True,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,121,extended_0_21_95_127,False,←,TR-909 Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,122,extended_0_21_95_127,False,←,TR-909 Snare 2,True,False,,True,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,123,extended_0_21_95_127,False,←,Rap Snare,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,124,extended_0_21_95_127,False,←,Jungle Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,125,extended_0_21_95_127,False,←,House Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,126,extended_0_21_95_127,False,←,House Snare,True,False,,True,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,9,8,ROOM,127,extended_0_21_95_127,False,←,House Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,10,9,HIP HOP,0,extended_0_21_95_127,False,Electric Kick 2,Electric Kick 2,False,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,10,9,HIP HOP,1,extended_0_21_95_127,False,Electric Kick 1 *,Electric Kick 1,False,False,,True,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,10,9,HIP HOP,2,extended_0_21_95_127,False,CR-78 Kick 1,CR-78 Kick 1,False,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,10,9,HIP HOP,3,extended_0_21_95_127,False,CR-78 Kick 2,CR-78 Kick 2,False,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,10,9,HIP HOP,4,extended_0_21_95_127,False,TR-606 Kick1,TR-606 Kick1,False,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,10,9,HIP HOP,5,extended_0_21_95_127,False,TR-707 Kick 1,TR-707 Kick 1,False,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,10,9,HIP HOP,6,extended_0_21_95_127,False,TR-808 Kick,TR-808 Kick,False,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,10,9,HIP HOP,7,extended_0_21_95_127,False,TR-808 Kick,TR-808 Kick,False,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
